"","MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior","class"
"716","293_11",0.0342965407834199,0.103887047439396,0.40664695653242,0.322352607434154,0.20168202225593,0.422818815177421,0.527861046118886,0.350259523555029,0.625228008890201,0.120596543625871,0.0370550680248645,0.627420614226012,0.302871831026051,0.635422345791073,0.313397892352706,0.418203760313541,0.473929301392701,0.154008710105347,0.671290767627471,0.474541462112257,0.0650716075765079,0.449598684132556,0.452142922566418,0.224150708559023,0.236068850990524,0.337821719267494,0.539767129906791,0.426442017061475,0.549248532860879,0.446954167749014,0.299683110923069,0.308246069972018,0.457607771043017,0.425116289926939,0.202954791351483,0.617706424907721,0.548923426453765,0.184994222159236,0.438072580923493,0.269495920324806,0.373109289110388,0.2935896852582,0.204778778842962,0.249657636311892,0.399826359930946,0.468054564072388,0.35002668086746,0.119831982026389,0.67305166710833,0.313640424727472,0.676082896022334,0.371875378414276,0.656681893958723,0.772977594951005,0.828605020491903,0.564034401075201,0.618475789351857,0.3824921848668,0.372505327720287,0.0945213191221886,0.625336884162629,0.428922652703754,0.557824935765807,0.727681615975289,0.348895800791113,0.575155267104996,0.365057583257594,0.304439325273032,0.360566036980983,0.419542872022526,0.772977594951005,0.157416119813049,0.452867486081386,0.951020364385472,0.34586319661454,0.618408342473721,0.463065760141472,"Ts65Dn","Memantine","S/C","t-SC-m"
"887","3498_2",0.294113226786201,0.342107543193778,0.587511792582585,0.413586439413448,0.379302842064028,0.228243965585839,0.333276202822367,0.0831730220801295,0.481477990796309,0.304919563749737,0.360671845661218,0.486715185790859,0.278370775092467,0.392791892606826,0.36561339881459,0.334276185525476,0.550593333773615,0.348823900426657,0.4861268259782,0.579457774316915,0.333139786858448,0.309417981031416,0.187986305467108,0.470595907820774,0.538924108658593,0.558223969908751,0.534253004992237,0.391809121216893,0.64510693753476,0.233867103705743,0.559454950475389,0.44538808883399,0.0569135493806722,0.346521698012063,0.0123264659835691,0.505035813543481,0.451557905724279,0.274422739288644,0.360870261103533,0.401302332552064,0.147084958817975,0.313703367433281,0.0220656020965985,0.578219876212957,0.591300099255343,0.402285906902124,0.117364127153978,0.199660197452179,0.775302605127228,0.17911633170756,0.0326904036354384,0.303370839249051,0.689343978412602,0.592747581088494,0.413362112541733,0.547671139405185,0.282416666186608,0.30823027921157,0.401829023508853,0.104135783367568,0.217544179220918,0.207170622689385,0.294219833028173,0.780892297868078,0.233480942545438,0.331968201381883,0.326583365576702,0.268478477493547,0,0.28135809497308,0.592747581088494,0.050420205096873,0.16420916853822,0.0179046055197233,0.0101590837963884,0.038523573277911,0.627149871279259,"Ts65Dn","Saline","C/S","t-CS-s"
"313","3477_13",0.106766604440564,0.129556599501595,0.585341039272275,0.263818351613801,0.23595170214312,0.530985433585047,0.633590675023256,0.381378843409034,0.650071476043894,0.208442904432886,0.140602525102233,0.703194094705967,0.626623514784394,0.666085595102511,0.221997991953917,0.451797124980847,0.443037192904891,0.736469245015516,0.784399774214364,0.529230575127158,0.153872481428149,0.554757220686297,0.45593014026586,0.219835417108146,0.250491642495734,0.471069951230974,0.668924210546906,0.583826520118117,0.629434037448247,0.505027662719363,0.40291877349134,0.285181424805122,0.0849064663939996,0.593531706474828,0.322390238973533,0.650112380807906,0.715846439628727,0.316110314210682,0.553094370535221,0.486743575517845,0.496367913661491,0.395862242549561,0.379878095269234,0.207663504891472,0.235173843664805,0.388660335744681,0.726137689171411,0.156452568064102,0.305487396215542,0.481848635151503,0.15049753563264,0.324113529273356,0.52886227106349,0.411166411561194,0.49352486708469,0.272042020997331,0.152453335025667,0.184298193697851,0.281274628351958,0.0692158777128219,0.195071409940779,0.401561069578225,0.309853632574261,0.407546505837608,0.287547145067964,0.340332238073756,0.303949618460383,0.372275000987183,0.247955569029185,0.330479221009692,0.411166411561194,0.139664655980848,0.38173197901322,0.329153436268776,0.278957438320634,0.270802231282588,0.460574647976527,"Control","Saline","C/S","c-CS-s"
"838","3606_13",0.084117271984286,0.12551065738405,0.400881594743967,0.188240802848624,0.162721557084816,0.307567228468539,0.363114588938102,0.374223003609685,0.256187707898821,0.179250790842844,0.0676173388954847,0.501378152464849,0.22072871244817,0.51741083866026,0.207556314180404,0.297723197087569,0.403638212920275,0.195016214031936,0.477373644434367,0.553497826255163,0.0760796010959327,0.304373559425166,0.232175295327889,0.13587297348894,0.117897593411597,0.306316831281162,0.395887070030858,0.324460487630044,0.338216115136533,0.187159088528803,0.33527990999592,0.137273670479145,0.195185439892742,0.618687169277147,0.41451199600601,0.702173557140952,0.576626351454042,0.287349926067465,0.488174370702388,0.297872972818015,0.417837881243062,0.408731414338066,0.263682294388308,0.0590194097255308,0.432568528767515,0.165750327715601,0.254814534309477,0.0992557348854856,0.222551517697111,0.206323036271051,0.0347438007181095,0.312284340979679,0.481054838042238,0.666344447157569,0.539825607016257,0.569535398036338,0.244127835270035,0.107023248640947,0.277173738766239,0.0672337403479613,0.492350886681488,0.323384207919942,0.49147011684239,0.417273143424149,0.554752173356827,0.480458257297166,0.402727555178268,0.489447895372242,0.370763308209661,0.291163079068991,0.666344447157569,0.315795007527799,0.204045137852066,0.163984552774866,0.398865796419609,0.248343738252452,0.231838517825001,"Ts65Dn","Memantine","S/C","t-SC-m"
"797","3534_2",0.122993933306185,0.182575164416029,0.565992382654187,0.581579818427203,0.494512659303525,0.459356288636122,0.52011271101792,0.720456972909264,0.716980280345732,0.171198495291042,0.103211960109865,0.773619083752578,0.4280693474364,0.670453952576366,0.541866981760739,0.694325484459607,0.707415505599683,0.313037868897716,0.667495911487006,0.611511405574194,0.105115557205185,0.44854271621768,0.350093370115502,0.333173796565117,0.408235223103708,0.47876281842746,0.647429233300475,0.548201597097089,0.800741333365033,0.359420243549579,0.660442414991829,0.698706607799764,0.250417067899919,0.622352909630247,0.313420485361438,0.800319738198326,0.613864839699755,0.366365543947207,0.536552774702423,0.340115780154286,0.453563991330191,0.588249212260645,0.295793615871404,0.317341153003128,0.543138953517001,0.170828683670739,0.428481772990408,0.169554603879914,0.318470593288784,0.420471115428419,0.0204412202008965,0.271197134138692,0.610787140450653,0.797886252698811,0.599809493287377,0.809972251046509,0.123777864452011,0.0478261321716207,0.401010488326048,0.0834850734873714,0.367783704486441,0.335806956746283,0.498449636245234,0.836983717952353,0.36746399420468,0.632308175822038,0.357880275305608,0.2088285358034,0.164581416019087,0.0994592313580012,0.797886252698811,0.107630162522099,0.328918659849035,0.285891104555786,0.205007202311252,0.610110946484468,0.268195019781486,"Ts65Dn","Memantine","S/C","t-SC-m"
"774","3502_9",0.0563668376711277,0.11990252447837,0.645930581891428,0.490382506396276,0.448648400671263,0.623642987429928,0.654485194411239,0.390686548895191,0.70866278175292,0.210767363850618,0.0465590828021796,0.78351763324099,0.572850144973127,0.791096522489502,0.431380301166648,0.52173246766329,0.630786816071676,0.357846119445107,0.733440597407826,0.752794170066538,0.0818642479093859,0.734908780801424,0.633441492956822,0.314428951310402,0.324370432359856,0.457744261831106,0.706564792752764,0.694522887566701,0.808816740172753,0.541961476934852,0.44833562497238,0.513401777040042,0.330092048455529,0.715338154829943,0.382420133927542,0.795275090825163,0.775247386386021,0.501752360309015,0.678707023820568,0.476088477976812,0.646957361661075,0.4737917047987,0.321466893914888,0.364525663068003,0.525064509954175,0.435638583823797,0.414841103173161,0.203809594114899,0.318294073637252,0.486435828000818,0.0902637131864594,0.372549838945609,0.755386925990522,0.8287148591678,0.639067950549892,0.488381916827423,0.206825721444048,0.309358520051187,0.380659696158163,0.133898412861673,0.416010370813002,0.369912897705326,0.370169222357638,0.771177228819367,0.487507502586187,0.691536056741643,0.391446733840324,0.314534213523336,0.241879538611649,0.36211532066271,0.8287148591678,0.197972662882803,0.449534081591711,0.213085568928014,0.445784966096222,0.222604023690495,0.295863867167747,"Ts65Dn","Memantine","S/C","t-SC-m"
"376","3497_1",0.266974427648342,0.353692109037698,1,1,1,0.359969272959332,0.559354273882792,0.250541951260424,0.780185652639454,0.418149131490808,0.319208385797574,0.77984317105332,0.744073297332842,0.635761515731017,1,0.682421978111579,1,0.641655648047192,0.614210246588679,1,0.26022526838349,0.7983050222407,0.454340537474592,1,1,0.729658721659367,0.776284849751078,0.713821505099122,1,0.378856145110518,0.775229196581776,1,0.112442460535322,0.726477601172606,0.242745744117764,0.951114592481422,0.971554719581857,1,0.81512664137249,1,0.822605289380673,0.94851867978037,0.115927820766963,0.761870540775344,0.598657709988738,0.383221290161154,0.0136976227655352,0.189266743352874,0.327504298376203,0.523272941382661,0.0348497196909149,0.370857201706961,0.693447078478747,0.511828066004537,0.312295610680614,0.439377980472195,0.213270656762293,0.36103845684247,0.704410253159157,0.174255806039416,0.148066184445711,0.179804591775581,0.477156932221659,0.387569700492763,0.205351873162577,0.0710441914423316,0.171478967095345,0.184584831231433,0.217578553905294,0.381030732875893,0.511828066004537,0.304888669832634,0.450938968885833,0.0698738027328716,0.182335828872328,0.179302966307623,0.503579397419711,"Control","Saline","C/S","c-CS-s"
"877","3483_7",0.122262147945688,0.184426396460546,0.445491249261735,0.267487883459355,0.197591267351248,0.234890029305267,0.315817236710429,0.15719589531648,0.429195094756163,0.139390354356141,0.0966429681631967,0.429525567864302,0.371389369724517,0.40715425358087,0.221270401181754,0.157308722243637,0.401614571314692,0.495433004830863,0.57737765708076,0.448492977538718,0.0919083612356615,0.297266703038517,0.190296516470763,0.290311034982462,0.233029511373206,0.434607546399735,0.480846819881203,0.268520613989015,0.52756162608062,0.157005385806909,0.468207708077601,0.278696729935414,0.0424244041572057,0.0956601856466037,0.0896665809946154,0.127164305098749,0.147353631819696,0.140383380363682,0.111353903711855,0.290012333019452,0.135886503305262,0.283871782651049,0.204359011998205,0.415703075789673,0.413776497954822,0.413130095723973,0.73174853330394,0.1723256222572,0.758794066983626,0.146524785846943,0.297099333161618,0.322936081503592,0.657010732194083,0.383575837368783,0.36317825727536,0.509325237150543,0.307925069982591,0.303932497100696,0.619471809096568,0.0969944642575235,0.341719885822519,0.417430960116378,0.268975978151267,0.467384783313477,0.199130464153135,0.307737580226619,0.382060776189346,0.311027268388802,0.323687618805728,0.194655754395242,0.383575837368783,0.156227385862512,0.241555630202067,0.331002521713746,0.239116392587861,0.304539544862907,0.558334449903639,"Ts65Dn","Saline","C/S","t-CS-s"
"204","3419_9",0.0312512352038226,0.0602940969479358,0.34771646035525,0.186558629176287,0.162578289913889,0.374874765697898,0.490101577761304,0.466831267746833,0.466438719812667,0.120661116047893,0.0569913430858706,0.619124770854395,0.254665404819086,0.593609952485225,0.201422898385631,0.494087497693566,0.407190652431707,0.184210614300804,0.594424718007,0.457809237851436,0.0692031242702079,0.340138306006904,0.360395674897747,0.156953416711533,0.166123298470721,0.317884814958329,0.480309759698306,0.354222551961687,0.439437479907322,0.403839352234183,0.0825802035070974,0.204029320342171,0.26739806113856,0.363237690420438,0.19539517523378,0.563345007188909,0.509578411933989,0.178198216070006,0.39228502896142,0.226225710823312,0.260806437174112,0.181611086750927,0.288507063255059,0.21622164783948,0.411729384860452,0.360229444024314,0.494390353944627,0.110132397658242,0.281947105617717,0.1998102322213,0.182177250511017,0.367764740724037,0.678424662916226,0.627673668593546,0.555028303007683,0.469554080770653,0.340104150537895,0.281222597467686,0.334370939220928,0.0432472196735597,0.537116930553734,0.29930876588099,0.337307753311641,0.627999203622813,0.394767537712058,0.620097574921641,0.360749229740536,0.330495819826666,0.315809197059875,0.233774377826649,0.627673668593546,0.0997669998703055,0.353150943565636,0.415215677527465,0.243008165796574,0.228612863240183,0.312509537846081,"Control","Memantine","S/C","c-SC-m"
"356","3480_11",0.0593743927416472,0.08655667317051,0.412012376917895,0.31186084372977,0.285902547563861,0.163909795313643,0.240089473130548,0.226671377465254,0.179938753725791,0.0863637968211193,0.0868743184121935,0.377802232393087,0.460550479709658,0.340891501141716,0.298238858286612,0.375619411320665,0.439655416526298,0.593937360503738,0.415835534677943,0.307251537898498,0.0385121571875574,0.217152166643624,0.121420373763773,0.0943136482605402,0.276740433295825,0.426835307326309,0.467756183266173,0.121845745031208,0.506102755995958,0.104906744300109,0.287414904451054,0.252018875787535,0.0281525664009889,0.491900687160501,0.21523033271436,0.496173007689372,0.476158667133486,0.250288341904169,0.423315994127956,0.299423795350808,0.219114635679562,0.263168326089065,0.177245629153895,0.280778213806019,0.254267549826113,0.313636116450921,0.475591783941207,0.192549203247854,0.244521328886696,0.445579450615513,0.0471587023192395,0.307405481762394,0.626619025393322,0.496681705216552,0.435201855837851,0.288679784703847,0.0770817925801185,0.187838508328488,0.542154969410925,0.0802770229856689,0.294907429823592,0.309531213738068,0.314862902450561,0.510257157033396,0.288274424808333,0.210315013729097,0.386428274990373,0.273441196570229,0.250328935948508,0.209641476672948,0.496681705216552,0.258835205301186,0.225125773160003,0.0614947237596302,0.207830683274476,0.16277662224287,0.65956561408354,"Control","Saline","C/S","c-CS-s"
"866","3476_11",0.0916121461563687,0.156888030401447,0.488217472955549,0.301859533203138,0.163662203536178,0.400722745671489,0.400505853616051,0.428612820988091,0.623584261498307,0.15253748982815,0.103159483615908,0.7188865267691,0.703440317162718,0.591078971369253,0.218840325160551,0.428419101085117,0.510992451244996,0.758409231188199,0.870521433894568,0.447283773591357,0.0974450183504265,0.418519461815205,0.308829426350962,0.216883168041818,0.227449234444284,0.417074948780479,0.576879921703501,0.459437561738375,0.622914546464873,0.357712120302302,0.446336346920467,0.245246889458661,0.050738120170809,0.369182624423148,0.120902573170855,0.609227253843118,0.521165104619286,0.133276575940752,0.355587322991122,0.384324094276907,0.197511102706418,0.306905045627923,0.387861784137751,0.467405987854314,0.480998011864321,0.599003087018993,0.914196367895499,0.210670561909578,0.709206355902133,0.152034653139989,0.171622319991895,0.392201476965744,0.819005416486364,0.481837125333749,0.429570771217563,0.515620958375824,0.257511067413111,0.39824144915508,0.346242631524912,0.108020363752533,0.302163121974555,0.374436154494057,0.503827518419989,0.562433827582284,0.349119015958935,0.543918117390398,0.580486145567197,0.523920758870452,0.490508780508769,0.317892728488871,0.481837125333749,0.418158235447635,0.328795688594769,0.300946464756132,0.28831062342252,0.370881894162361,0.713072543279352,"Ts65Dn","Saline","C/S","t-CS-s"
"28","311_13",0.144681432069096,0.125027239384632,0.461094767970121,0.240056643726792,0.168433032396164,0.31984395309861,0.578934434502261,0.0115904675082052,0.256793217416622,0.221729475346476,0.157009671965893,0.564895674583516,0.418453682827345,0.464750912321374,0.256279819072551,0.23900754313453,0.380273310587667,0.27761959948799,0.487628171202093,0.473188445603911,0.143923487424585,0.32957601223404,0.362040832736558,0.134137336479886,0.242842003045351,0.353056177341477,0.561649454623129,0.338786154520824,0.361499681087905,0.352875783043431,0.326810280949555,0.112413225068563,0.100063367056269,0.764126582566935,0.324612676693148,0.688314179439909,0.882647329606992,0.548939800218464,0.554721753242674,0.661150537502611,0.875340000439467,0.64374533159023,0.199440142412106,0.194982892315308,0.270030405693306,0.516251919602014,0.108962418607639,0.0915540010679034,0.0576241522776714,0.0907608701811902,0.0469648782685762,0.405609982938779,0.495242022376295,0.0895218065093981,0.124459220273877,0.0408783630396883,0.0917346678225927,0.244906281770938,0.234381852385941,0.0390661324868915,0.146621039737483,0.159291540371451,0.0534567334658755,0.117530918381362,0.455516715520949,0.307586133033428,0.0685838786272829,0.345782179844284,0.557254621525878,0.650499482789149,0.0895218065093981,0.222999165946739,0.304653541346358,0.190169760085308,0.458613687052899,0.53176340811312,0.255901298529289,"Control","Memantine","C/S","c-CS-m"
"195","3413_15",0.0111751797709309,0.0229567759285925,0.297038487173113,0.147045570089922,0.14326042446107,0.25806800868287,0.359063641016573,0.394015247953547,0.178318574920914,0.1047937526406,0.0374368267642596,0.509808373632623,0.162000188334333,0.418111906109214,0.201163112426363,0.419715369016363,0.384386612562102,0.147870919979729,0.564451525083007,0.496321773243563,0.0137449838985357,0.1890208981761,0.137987369705628,0.140574659349164,0.10171649146505,0.249397938115658,0.375075600725194,0.180315804738442,0.300692761944945,0.112282056845645,0.107460019167379,0.114798953922171,0.164321542597387,0.484558214130167,0.343709758202866,0.589464482016498,0.496967034823781,0.237269577831013,0.408194480828812,0.241226611700793,0.320624441754905,0.240278202954342,0.196174271414399,0.135590392760904,0.474898315499345,0.210396270645443,0.177434906232415,0.0686274352631711,0.180381720630485,0.14415927460868,0.0378077237838242,0.31526427720165,0.458072443774677,0.56964064638932,0.525520605070602,0.391507169344018,0.100662395740575,0.126185100702032,0.544804543275029,0.0783408651149702,0.539266042908951,0.198286142335006,0.608228260296295,0.517663788960182,0.485128160753186,0.408249122601667,0.317496562272046,0.333290511367145,0.349511982302568,0.208098353988093,0.56964064638932,0.40938212086725,0.173775142011298,0.167445181643285,0.388019898453919,0.236530018792103,0.189544414576233,"Control","Memantine","S/C","c-SC-m"
"999","3491_9",0.0780031787330559,0.126054670038644,0.4571057026915,0.296759246557785,0.204615736923969,0.371497995416807,0.394714253665816,0.606093380996709,0.589858425115894,0.115854208788422,0.0728625353500722,0.587899726641804,0.49960372851017,0.535576315418786,0.221904873938469,0.407092605169072,0.45439861745751,0.369928804969391,0.799525121469938,0.533875192913054,0.0629395147082745,0.278887955684779,0.305939908290368,0.241721174858833,0.339080509702995,0.376322060167576,0.514036124202695,0.477348352385466,0.585853460619707,0.178808761046349,0.40295669401218,0.421862624313767,0.207080747604798,0.37824779733473,0.176725402058925,0.584010335427332,0.482517011783373,0.166073215362842,0.421307463590012,0.305014859202929,0.279148299464139,0.28088591845425,0.227733694616967,0.331190275450145,0.594531196839132,0.471052875735597,0.707383483772834,0.203503658406393,0.31618984985964,0.290001414042025,0.136862653427236,0.360440272192748,0.630104611171223,0.739142688440841,0.611920204731986,0.548826462801266,0.306753947171401,0.324124626340512,0.406234392629415,0.121826390516561,0.465565361555363,0.388640388526959,0.640137838657385,0.757808112678573,0.411710647713288,0.637486070231424,0.634430930252654,0.370831063850639,0.415571468376527,0.281299086219359,0.739142688440841,0.265178332066778,0.627293950159625,0.208648031811604,0.26590227060465,0.35510741237272,0.57266862015422,"Ts65Dn","Saline","S/C","t-SC-s"
"708","293_3",0.0746358517118654,0.148817535434829,0.473752031518364,0.456754147849342,0.319921275098841,0.36841512561567,0.488203268128971,0.47808077979077,0.664831134356765,0.121866413037757,0.0551997117789871,0.646610333630998,0.356472346329398,0.570317037038086,0.403938936766667,0.599956825371376,0.603666519815468,0.126791803203999,0.798071963677131,0.554526823214391,0.049016846937793,0.337410519044247,0.3310563452841,0.362124596047596,0.411342502628986,0.380941775707244,0.545716972322691,0.428100717461728,0.631747527678971,0.264822013716427,0.46499683954105,0.611020097304192,0.663381498298511,0.459251941182311,0.188503828335376,0.70736446593633,0.521425758660748,0.281498795223305,0.492589254421452,0.332978044585376,0.360397832169384,0.438462587127003,0.217298258934127,0.357317506338428,0.508196329856941,0.302278687236195,0.356505141971635,0.158779347045905,0.539051244228348,0.319580480412966,0.473564692684018,0.313790787810681,0.587941812958947,0.706512621236853,0.735109515456406,0.654914996974925,0.514439407379303,0.141139119033212,0.411359942311978,0.102682003230226,0.434268590752562,0.32975052914186,0.559576846468251,0.790710366382454,0.308470969258232,0.562523895245079,0.286621324170466,0.194169921701754,0.208627546938627,0.108751874230635,0.706512621236853,0.0780227483904835,0.516637417444287,0.792043733027383,0.167157307843813,0.545260436184504,0.403825705444622,"Ts65Dn","Memantine","S/C","t-SC-m"
"724","3411_4",0.0689122262128123,0.13183651497553,0.524707098861337,0.46142139535517,0.395759500635637,0.414880402268679,0.491162311366309,0.36240177149719,0.626785277816723,0.183814968248066,0.0540668430592585,0.668245568949783,0.514552221179365,0.58840976882511,0.377067336516678,0.573965298750849,0.579884455980956,0.257728010525782,0.582929559025873,0.644381669445404,0.0364546852525728,0.400094637069493,0.273693607395771,0.379783377586814,0.416073801818843,0.424427543307394,0.576237793328716,0.522091094170242,0.668368761744228,0.233679014792569,0.593208923551558,0.624269148671269,0.793883880902436,0.536986709634627,0.308928962453618,0.731104276826508,0.611329257633086,0.318099750675879,0.493941577030286,0.349073054765763,0.566541209186884,0.529878279848366,0.208175456695719,0.309934740527297,0.551871883231233,0.404897908030827,0.290954892977877,0.196152860273018,0.251527594793456,0.524200544754974,0.0658803038684137,0.352511983798071,0.747424992488991,0.738884276723002,0.585134681807781,0.606523808343717,0.0932362691069669,0.291071337371571,0.669394127750159,0.196699675281073,0.363691312766311,0.200515961214084,0.688675693100669,0.682104495978657,0.287851814236637,0.490783597066401,0.43109099051844,0.177168850209014,0.350935004063383,0.354452102735606,0.738884276723002,0.238650478976724,0.446680477384773,0.926406117007916,0.442707129836453,0.72684290352827,0.30758320758313,"Ts65Dn","Memantine","S/C","t-SC-m"
"1053","J1291_3",0.0607509793020763,0.119212369003192,0.552695378839127,0.433946077194172,0.254962763168595,0.367151642740426,0.488125073656841,0.395083255318334,0.724560938781435,0.118613874015994,0.033000714906642,0.589320762262518,0.400756392244074,0.542844266917423,0.378063698841448,0.330851420723381,0.46254278103254,0.398053803564515,0.684995031595685,0.551110877889356,0.0509129167999072,0.368639516995775,0.312181629574551,0.319735596278606,0.331486285472906,0.440285609841673,0.582272339768983,0.509907822395354,0.731199476356822,0.380007182707637,0.549304206041569,0.522883235444274,0.437370243502254,0.539354586193064,0.209457251982059,0.586027913046436,0.586816448207333,0.250858344007831,0.49858514716116,0.285956161905441,0.25389724277683,0.348330517854735,0.546018947642279,0.415866287167564,0.320595013609549,0.304576091568883,0.700649851097657,0.198124582515244,0.717232499649259,0.170914700973006,0.39666757671322,0.311228113301937,0.588828313168136,0.525472746821253,0.454065562048775,0.530452881777607,0.473044119483235,0.135339075829128,0.33251952116352,0.0845615263531512,0.289034688394301,0.387271074908419,0.274244490110803,0.582421163048119,0.221799787856386,0.451148550472565,0.253438541488267,0.292146511177874,0.20837759820682,0.476696955639694,0.525472746821253,0.274248641799792,0.11406190465242,0.509451879871375,0.0838425720369962,0.382254405404371,0.47193652347283,"Ts65Dn","Saline","S/C","t-SC-s"
"132","3520_12",0.159529818025199,0.193491799329609,0.576408980572431,0.392662507094806,0.211353904771125,0.41792934915934,0.525174041390806,0.282622672544366,0.489238652441352,0.195261421639673,0.169609216716946,0.601925543656675,0.626114673043798,0.609038307463606,0.364587242733647,0.267445278814509,0.456246439381883,0.643498782604889,0.796378558793807,0.460397907787089,0.214137612750466,0.406509689636189,0.396598111916061,0.192874405443924,0.236638174558393,0.535983332468514,0.664494569957214,0.468362394774215,0.644565406742355,0.380090877798462,0.355736647092732,0.285934905529403,0.0524628588694098,0.45794378522494,0.201144977597668,0.579713680882166,0.524793766092277,0.198926312027751,0.445269982391413,0.382992075196533,0.264298906115335,0.213586391404567,0.507391543673677,0.274779044980482,0.397064204814322,0.411011522183518,0.663998448298039,0.178539167852484,0.662659435309789,0.366262137729698,0.124708505851995,0.309091271279541,0.464000684012911,0.377620563745005,0.393682533693002,0.576037821854042,0.211980213531511,0.235143780632173,0.460979812083485,0.0646918994281485,0.296248327419165,0.353147804079742,0.387426704780785,0.571309830103682,0.171456074097997,0.368998311771109,0.652311901953484,0.526954488673044,0.468231522898266,0.263980244632322,0.377620563745005,0.411382304655697,0.366765756165042,0.25527202863186,0.262228580608205,0.106233242570936,0.643312688935109,"Control","Memantine","C/S","c-CS-m"
"106","3507_1",0.110085336770152,0.148899133748414,0.581287957294408,0.506240242903828,0.490854072548848,0.357018624957763,0.412993038526169,0.177557716780264,0.59396604365777,0.177185601354408,0.153578703546447,0.635089366502785,0.367471154899567,0.494382536038118,0.543430742620292,0.398510822030979,0.649463124630907,0.288984537461525,0.484947834759088,0.597925861556605,0.0905243253797672,0.370987519091846,0.213437544177857,0.413290277628676,0.590415264607847,0.500502856824684,0.603083034637853,0.414170809266635,0.767156751552193,0.250956569145754,0.442917647133252,0.583712132914573,0.0615393998097156,0.552564086074969,0.165495178523232,0.660862395508607,0.554240680344546,0.257252256913324,0.520280677733388,0.525883702890652,0.267515036088263,0.29664109370674,0.0290847907995433,0.486730144494895,0.63373112615846,0.377326093254212,0.116961950492001,0.185635460168202,0.60792961000048,0.356777995898961,0.0553736838249266,0.32511254778193,0.589905500813323,0.599147356093347,0.549668208014466,0.62118408412398,0.176491669399316,0.293143240173298,0.792252680915806,0.168543955253068,0.554798512705754,0.324874322790909,0.556356913427406,0.747529880149954,0.230580814345869,0.366100595975668,0.477527198814858,0.268193732167384,0.24841009494908,0.297036874740693,0.599147356093347,0.188861471012621,0.443018369718398,0.246974803182194,0.513923972642725,0.195111390641379,0.729551380580538,"Control","Memantine","C/S","c-CS-m"
"638","3504_8",0.252119273356786,0.279868370116871,0.391383127137979,0.307966734825534,0.189315062549602,0.225077794348628,0.323277107917948,0.129562975115762,0.295918317760179,0.220551480853841,0.233369322042952,0.331579186796145,0.256775523694091,0.37278637735947,0.250400591275169,0.0845789963662664,0.399874669908145,0.263273430341988,0.610916388385679,0.381100831685485,0.24019383225205,0.13930406196642,0.173953896876516,0.161875919517432,0.162952925828245,0.505006717643601,0.420591275217371,0.1811884350454,0.487361764321032,0.102228744134782,0.345916161508638,0.302665595182149,0.0327584902499075,0.323780768170734,0.219074475974049,0.417050254237368,0.388688358778294,0.152827376612585,0.327048747551605,0.221583055673151,0.236082387722005,0.24287717726753,0.265863547190762,0.202720154044951,0.349911496971144,0.42487129035008,0.322287121722997,0.115029945046874,0.488659097293496,0.188453736086911,0.113822328784251,0.322470430510216,0.611329951894769,0.423697428918716,0.387208327214319,0.470109985281757,0.228217195666824,0.230746011433585,0.647614666647247,0.107637791278771,0.305704202213724,0.307938088767773,0.312055382187729,0.56967161807523,0.236970637079634,0.188329280607665,0.569731546019697,0.279539117670974,0.234018441578588,0.201441409029729,0.423697428918716,0.214090520462139,0.17934141775045,0.187840554008563,0.173366222531357,0.214719415900656,0.57623960709204,"Ts65Dn","Memantine","C/S","t-CS-m"
